dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,weather,visibility,rain,wind_gust
1545177600,1545120941,1545169841,24.36,25.02,1015,83,21.29,100,5.7,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,,
1545264000,1545207366,1545256273,23.76,24.15,1013,75,19.07,0,2.6,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1545350400,1545293793,1545342704,28.7,29.39,1013,51,17.57,0,2.1,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1545436800,1545380221,1545429134,25.8,26.08,1014,63,18.23,20,5.7,240,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",10000.0,,
1545523200,1545466649,1545515563,25.33,25.41,1012,57,16.2,0,2.1,50,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,,
1545609600,1545553079,1545601991,21.67,22.19,1015,88,19.6,100,1.54,130,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",,{'1h': 5.33},
1545696000,1545639510,1545688418,19.71,19.88,1016,82,16.55,75,4.63,90,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.13},
1545782400,1545725942,1545774843,19.67,19.86,1017,83,16.7,100,4.12,100,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.25},
1545868800,1545812375,1545861268,20.71,20.85,1015,77,16.54,75,4.12,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1545955200,1545898808,1545947692,21.7,21.73,1014,69,15.77,75,4.12,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1546041600,1545985243,1546034114,21.69,21.95,1013,78,17.69,75,3.6,70,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1546128000,1546071678,1546120536,22.35,22.49,1011,71,16.84,20,4.12,130,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10000.0,,
1546214400,1546158114,1546206956,22.73,22.94,1014,72,17.42,0,3.6,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1546300800,1546244551,1546293375,22.71,22.92,1015,72,17.41,40,4.63,120,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10000.0,,
1546387200,1546330989,1546379793,22.75,23.33,1016,86,20.29,75,2.6,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1546473600,1546417427,1546466210,24.75,25.29,1016,77,20.45,20,3.1,40,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10000.0,,
1546560000,1546503867,1546552625,22.64,23.13,1016,83,19.61,75,7.2,340,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",,{'1h': 1.52},
1546646400,1546590306,1546639039,22.59,23.07,1016,83,19.56,75,2.2,354,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",10000.0,{'1h': 1.97},5.3
1546732800,1546676746,1546725452,22.35,22.73,1014,80,18.73,100,3.6,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.16},
1546819200,1546763187,1546811863,21.71,22.23,1016,88,19.64,0,0.6,96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1546905600,1546849629,1546898274,28.62,28.97,1016,48,16.54,0,2.3,7,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,6.1
1546992000,1546936070,1546984683,22.77,22.98,1018,72,17.46,0,2.6,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1547078400,1547022512,1547071090,24.74,25.18,1016,73,19.57,75,3.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1547164800,1547108955,1547157496,26.67,27.5,1016,57,17.45,75,8.23,300,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",10000.0,,21.09
1547251200,1547195398,1547243901,21.8,21.81,1018,68,15.64,0,2.1,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1547337600,1547281841,1547330305,22.77,23.01,1018,73,17.68,0,3.6,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1547424000,1547368285,1547416707,22.74,23.08,1017,77,18.5,0,3.6,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1547510400,1547454729,1547503108,24.71,25.14,1017,73,19.55,0,3.1,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1547596800,1547541173,1547589507,26.74,27.82,1016,61,18.6,0,1.54,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1547683200,1547627617,1547675905,22.67,22.9,1020,73,17.58,75,2.5,48,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,6.8
1547769600,1547714061,1547762302,23.64,24.02,1016,75,18.95,0,3.1,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1547856000,1547800505,1547848697,23.71,24.17,1016,78,19.65,0,4.12,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1547942400,1547886950,1547935091,23.84,24.06,1015,68,17.58,40,3.1,180,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.69},
1548028800,1547973394,1548021483,23.71,24.17,1017,78,19.65,75,3.1,90,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",500.0,{'1h': 0.49},
1548115200,1548059839,1548107875,26.69,28.55,1018,73,21.45,40,3.6,100,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,
1548201600,1548146283,1548194264,23.7,24.27,1019,82,20.44,75,4.12,90,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",10000.0,,
1548288000,1548232728,1548280653,23.71,24.17,1018,78,19.65,75,4.63,150,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",,,
1548374400,1548319172,1548367040,22.69,23.05,1018,78,18.66,40,4.12,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10000.0,,
1548460800,1548405616,1548453425,18.69,18.65,1018,78,14.78,100,3.1,320,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,,
1548547200,1548492060,1548539810,19.71,19.9,1019,83,16.74,0,1.03,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.51},
1548633600,1548578504,1548626193,24.69,25.02,1019,69,18.62,0,2.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1548720000,1548664947,1548712574,26.35,26.35,1016,64,19.0,0,4.12,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1548806400,1548751391,1548798955,21.91,22.25,1018,80,18.3,0,2.1,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1548892800,1548837834,1548885334,20.82,21.05,1017,80,17.24,0,1.54,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1548979200,1548924276,1548971711,26.77,26.79,1017,42,12.8,0,2.1,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1549065600,1549010719,1549058088,25.77,26.15,1016,67,19.18,0,3.6,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1549152000,1549097161,1549144463,26.73,28.34,1015,69,20.57,0,3.1,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1549238400,1549183603,1549230837,22.74,23.08,1016,77,18.5,75,4.63,190,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",10000.0,,
1549324800,1549270044,1549317209,17.73,17.46,1020,73,12.83,75,5.14,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1549411200,1549356485,1549403581,18.73,18.77,1018,81,15.4,75,5.14,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1549497600,1549442925,1549489951,17.7,17.95,1017,93,16.55,100,3.1,120,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,,
1549584000,1549529365,1549576320,20.69,20.83,1015,77,16.52,75,3.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1549670400,1549615805,1549662687,21.71,21.84,1015,73,16.66,0,3.1,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1549756800,1549702244,1549749054,21.8,21.79,1015,67,15.41,0,3.6,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1549843200,1549788683,1549835419,24.77,25.18,1014,72,19.38,0,3.1,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1549929600,1549875121,1549921784,26.73,27.81,1015,61,18.59,0,4.12,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1550016000,1549961559,1550008147,21.67,22.19,1018,88,19.6,100,5.14,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.68},
1550102400,1550047996,1550094509,18.71,18.65,1020,77,14.6,75,3.6,110,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.13},
1550188800,1550134433,1550180870,19.71,19.75,1018,77,15.57,75,4.12,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1550275200,1550220869,1550267230,19.66,19.98,1011,88,17.62,100,4.63,240,"[{'id': 202, 'main': 'Thunderstorm', 'description': 'thunderstorm with heavy rain', 'icon': '11n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",,{'1h': 4.12},
1550361600,1550307305,1550353589,20.66,21.08,1012,88,18.6,0,1.03,250,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1550448000,1550393740,1550439947,21.7,22.09,1014,83,18.69,0,2.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",10000.0,,
1550534400,1550480175,1550526304,22.74,23.21,1015,82,19.51,75,3.1,50,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1550620800,1550566609,1550612660,24.82,24.9,1013,59,16.27,75,2.6,270,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",10000.0,,
1550707200,1550653043,1550699015,19.7,20.02,1016,88,17.66,75,3.1,140,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,,
1550793600,1550739476,1550785369,19.77,20.2,1018,92,18.43,20,2.6,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10000.0,,
1550880000,1550825909,1550871722,20.73,21.13,1018,87,18.49,0,2.1,40,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1550966400,1550912341,1550958075,22.85,23.02,1015,70,17.09,0,3.1,320,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1551052800,1550998772,1551044426,24.67,24.86,1014,64,17.41,0,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1551139200,1551085203,1551130777,21.99,22.36,1014,81,18.58,40,4.1,210,"[{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",9999.0,,
1551225600,1551171634,1551217127,20.69,20.85,1017,78,16.72,75,2.1,40,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.15},
1551312000,1551258064,1551303476,20.71,21.26,1016,93,19.54,75,3.6,190,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,{'1h': 0.9},
1551398400,1551344494,1551389825,20.67,21.09,1017,88,18.61,75,2.6,170,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",10000.0,{'1h': 1.27},
1551484800,1551430923,1551476172,21.67,21.96,1017,79,17.87,75,2.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1551571200,1551517352,1551562520,18.74,19.1,1018,93,17.59,75,2.57,60,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",,,
1551657600,1551603780,1551648866,21.69,22.08,1018,83,18.68,0,2.6,110,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.11},
1551744000,1551690208,1551735212,21.71,21.84,1020,73,16.66,0,2.1,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1551830400,1551776635,1551821557,20.74,21.17,1020,88,18.68,0,1.03,110,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1551916800,1551863062,1551907902,22.73,23.15,1019,80,19.1,100,1.03,0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",,{'1h': 1.64},
1552003200,1551949489,1551994246,21.71,22.08,1019,82,18.5,0,1.54,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1552089600,1552035915,1552080590,24.84,25.13,1017,67,18.3,0,1.7,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1552176000,1552122341,1552166933,21.82,22.3,1016,86,19.37,0,2.1,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1552262400,1552208766,1552253276,20.69,21.11,1019,88,18.63,75,5.66,170,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.56},
1552348800,1552295192,1552339618,20.71,21.0,1019,83,17.72,100,4.63,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.1},
1552435200,1552381616,1552425960,21.73,22.13,1017,83,18.72,75,2.6,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.15},
1552521600,1552468041,1552512302,23.77,24.08,1015,72,18.42,0,3.1,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1552608000,1552554465,1552598643,20.74,21.01,1017,82,17.56,100,2.6,330,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",,,
1552694400,1552640889,1552684984,21.71,22.1,1017,83,18.7,0,3.1,130,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1552780800,1552727313,1552771325,21.71,22.23,1018,88,19.64,75,2.6,150,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,,
1552867200,1552813736,1552857666,22.25,22.75,1013,85,19.61,75,1.03,110,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",10000.0,{'1h': 1.46},
1552953600,1552900160,1552944006,24.77,25.18,1013,72,19.38,0,3.1,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1553040000,1552986583,1553030346,21.71,22.23,1015,88,19.64,75,3.6,170,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.56},
1553126400,1553073006,1553116686,20.71,20.87,1015,78,16.74,75,5.14,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,,
1553212800,1553159428,1553203026,17.15,17.11,1016,84,14.43,75,5.14,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1553299200,1553245851,1553289366,18.47,18.46,1020,80,14.96,75,5.14,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1553385600,1553332273,1553375706,20.6,20.7,1019,76,16.22,100,4.12,170,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,,
1553472000,1553418696,1553462046,20.78,20.92,1017,77,16.6,0,2.1,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1553558400,1553505118,1553548386,23.7,23.67,1017,59,15.22,0,2.6,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1553644800,1553591540,1553634726,21.63,21.91,1020,79,17.83,40,4.63,130,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10000.0,,
1553731200,1553677962,1553721066,20.73,20.84,1022,76,16.35,75,5.14,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1553817600,1553764384,1553807406,19.7,19.76,1025,78,15.76,75,5.14,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,,
1553904000,1553850806,1553893746,19.69,19.62,1023,73,14.72,75,4.63,90,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1553990400,1553937228,1553980087,19.55,19.55,1021,76,15.21,75,4.63,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1554076800,1554023650,1554066427,20.73,20.87,1019,77,16.56,75,3.6,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1554163200,1554110072,1554152768,19.61,19.66,1018,78,15.67,40,5.14,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10000.0,,
1554249600,1554196494,1554239109,19.89,19.97,1018,78,15.94,75,3.6,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1554336000,1554282917,1554325451,23.69,23.52,1014,54,13.84,0,1.54,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1554422400,1554369339,1554411793,24.78,24.98,1013,64,17.51,0,1.54,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1554508800,1554455761,1554498135,24.71,25.01,1014,68,18.41,75,3.1,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1554595200,1554542184,1554584477,22.3,22.99,1017,92,20.94,75,3.1,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.3},
1554681600,1554628606,1554670820,23.26,23.83,1016,84,20.41,40,3.6,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.82},
1554768000,1554715029,1554757163,19.44,19.82,1017,91,17.93,100,4.12,220,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",,{'1h': 2.79},
1554854400,1554801452,1554843507,19.66,19.85,1019,83,16.69,75,5.14,130,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.3},
1554940800,1554887874,1554929851,17.5,17.68,1019,91,16.02,100,4.63,170,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10000.0,,
1555027200,1554974298,1555016196,20.62,20.93,1018,84,17.82,100,3.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,,
1555113600,1555060721,1555102541,20.71,20.98,1017,82,17.53,20,3.1,150,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,
1555200000,1555147144,1555188887,21.7,21.99,1018,79,17.9,75,3.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1555286400,1555233568,1555275233,19.05,19.23,1019,85,16.47,40,2.1,80,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,
1555372800,1555319992,1555361580,21.53,21.88,1019,82,18.33,100,3.6,140,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10000.0,,
1555459200,1555406416,1555447927,20.71,20.98,1014,82,17.53,0,3.7,298,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.17},6.8
1555545600,1555492840,1555534275,20.72,20.91,1015,79,16.95,75,2.1,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1555632000,1555579264,1555620624,18.74,18.71,1017,78,14.83,20,2.6,150,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10000.0,,
1555718400,1555665689,1555706974,20.69,20.69,1017,72,15.47,0,2.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1555804800,1555752114,1555793324,20.97,20.85,1016,66,14.38,0,1.2,308,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1555891200,1555838539,1555879675,23.61,24.09,1015,79,19.76,0,2.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",10000.0,,
1555977600,1555924964,1555966026,21.73,22.0,1017,78,17.73,40,4.12,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,,
1556064000,1556011390,1556052379,21.48,21.88,1020,84,18.66,75,4.12,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10000.0,,
1556150400,1556097816,1556138732,22.59,22.99,1021,80,18.97,100,4.63,120,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10000.0,,
1556236800,1556184242,1556225086,22.69,23.05,1020,78,18.66,75,2.6,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1556323200,1556270668,1556311441,21.7,22.09,1019,83,18.69,0,2.1,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1556409600,1556357094,1556397797,24.7,24.82,1015,61,16.68,0,2.1,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1556496000,1556443521,1556484153,18.66,18.75,1015,83,15.72,75,3.1,10,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",10000.0,{'1h': 1.52},
1556582400,1556529948,1556570510,19.66,19.72,1019,78,15.72,100,3.1,110,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10000.0,,
1556668800,1556616375,1556656869,20.66,20.71,1018,74,15.86,75,3.1,90,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1556755200,1556702802,1556743228,21.47,21.47,1017,69,15.55,0,2.1,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,
1556841600,1556789230,1556829588,22.16,22.34,1017,73,17.09,0,1.03,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1556928000,1556875658,1556915949,24.6,24.97,1019,71,18.99,20,2.6,70,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10000.0,,
1557014400,1556962085,1557002311,23.37,23.46,1021,65,16.42,0,3.6,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1557100800,1557048513,1557088674,21.04,21.45,1020,86,18.61,40,2.1,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,,
1557187200,1557134942,1557175038,22.65,22.96,1018,76,18.21,0,1.54,250,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1557273600,1557221370,1557261403,18.69,18.76,1021,82,15.56,100,4.63,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",10000.0,{'1h': 0.57},
1557360000,1557307798,1557347769,17.71,17.55,1021,77,13.63,100,5.7,130,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,,
1557446400,1557394227,1557434136,19.55,19.49,1019,74,14.8,75,3.1,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,
1557532800,1557480655,1557520504,22.71,22.97,1016,74,17.84,0,2.1,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10000.0,,
1557619200,1557567084,1557606873,21.7,22.09,1017,83,18.69,40,1.54,40,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,,
1557705600,1557653513,1557693243,21.37,21.73,1021,83,18.37,100,4.12,160,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10000.0,,
1557792000,1557739942,1557779614,21.7,21.96,1020,78,17.7,100,2.1,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,,
1557878400,1557826371,1557865986,17.71,17.81,1019,87,15.52,100,6.7,190,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10000.0,,
1557964800,1557912800,1557952359,17.75,17.8,1020,85,15.2,75,6.17,140,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",10000.0,{'1h': 1.97},
